person_id,person,mood_parent,mood_child,mood_code,utterance_1,utterance_2,utterance_3
1,영화관에서 영화를 보고 나온 여자,분노,원망,분노_원망,주인공이 너무 불쌍해.,왜 저렇게 되었는지 원망스러워.,이런 상황이 원망스러워.
1,영화관에서 영화를 보고 나온 여자,분노,타오름,분노_타오름,화가 치밀어 올라!,이런 상황은 정말 타오르는 기분이야.,이제 더 이상 참을 수 없어.
1,영화관에서 영화를 보고 나온 여자,사랑,귀중함,사랑_귀중함,이런 사랑이 정말 귀중해.,사랑의 소중함을 다시 느꼈어.,그들의 사랑이 너무 귀중해.
1,영화관에서 영화를 보고 나온 여자,사랑,너그러움,사랑_너그러움,영화 진짜 재밌었어! 다행이다.,그 친구가 나랑 같이 와줘서 고마워.,"좋은 시간이었어, 나중에 또 보자."
1,영화관에서 영화를 보고 나온 여자,사랑,다정함,사랑_다정함,너무 웃겨서 눈물이 나왔어.,이 영화 정말 좋았지? 같이 웃어서 기뻐.,다음에는 더 좋은 영화 보러 가자!
1,영화관에서 영화를 보고 나온 여자,사랑,동정(슬픔),사랑_동정(슬픔),"주인공이 너무 불쌍했어, 마음 아팠어.",그 장면에서 나도 모르게 눈물이 났어.,슬픈 이야기는 항상 마음에 남아.
1,영화관에서 영화를 보고 나온 여자,사랑,두근거림,사랑_두근거림,첫 장면부터 기대감이 넘쳤어!,이런 영화는 처음이라 정말 설레였어.,마지막 장면에서 심장이 쿵쿵 뛰었어.
1,영화관에서 영화를 보고 나온 여자,사랑,매력적,사랑_매력적,"주인공 너무 매력적이야, 나도 저렇게 되고 싶어.",그 장면에서 반했어! 진짜 멋져.,영화 속 캐릭터들이 너무 매력적이야.
1,영화관에서 영화를 보고 나온 여자,사랑,아른거림,사랑_아른거림,영화 보고 나니 다시 보고 싶어져.,그 장면이 자꾸 생각나.,이 영화는 계속 머릿속에서 맴돌아.
1,영화관에서 영화를 보고 나온 여자,사랑,호감,사랑_호감,영화 속 친구들 너무 좋았어.,"주인공이랑 나랑 비슷한 것 같아, 친근해.",이런 영화 계속 보고 싶어.
1,영화관에서 영화를 보고 나온 여자,수치심,미안함,수치심_미안함,"영화를 보느라 친구한테 소홀했어, 미안해.",내가 더 신경 썼어야 했는데.,그 친구가 기다리게 해서 미안해.
1,영화관에서 영화를 보고 나온 여자,수치심,부끄러움,수치심_부끄러움,"그 장면에서 나도 모르게 웃음이 나왔어, 부끄러워.",다른 사람들이 나를 봤을까? 민망했어.,너무 감정이입해서 부끄러웠어.
1,영화관에서 영화를 보고 나온 여자,수치심,죄책감,수치심_죄책감,영화를 보고 나니 그 친구한테 미안한 마음이 들어.,재미있었던 만큼 친구한테 미안해지더라.,즐거운 만큼 죄책감도 커지는 것 같아.
1,영화관에서 영화를 보고 나온 여자,슬픔,고통,슬픔_고통,주인공의 아픔이 너무 느껴졌어.,그 장면에서 내 마음이 아팠어.,슬픈 결말에 가슴이 저려왔어.
1,영화관에서 영화를 보고 나온 여자,슬픔,그리움,슬픔_그리움,예전의 좋은 기억이 떠올랐어.,그 장면 보니 예전 친구들이 그리워.,추억이 생각나서 마음이 아팠어.
1,영화관에서 영화를 보고 나온 여자,슬픔,동정(슬픔),슬픔_동정(슬픔),주인공이 힘든 상황에 처하니 마음이 아프더라.,슬픈 이야기는 항상 슬프게 다가와.,그 친구가 겪는 고통이 느껴졌어.
1,영화관에서 영화를 보고 나온 여자,슬픔,무기력,슬픔_무기력,영화를 보고 나니 허탈한 기분이 들어.,결말이 안 좋으니 힘이 쭉 빠졌어.,그냥 아무 생각도 안 나더라.
1,영화관에서 영화를 보고 나온 여자,슬픔,수치심,슬픔_수치심,주인공이 부끄러운 상황에 처하니 나도 민망했어.,내가 그 장면에서 느낀 수치심이 컸어.,그런 상황은 누구에게나 있을 수 있겠지만.
1,영화관에서 영화를 보고 나온 여자,슬픔,실망,슬픔_실망,"기대했던 것보다 별로였어, 실망했어.",결말이 너무 뻔해서 아쉬웠어.,이런 거면 다음에는 안 볼래.
1,영화관에서 영화를 보고 나온 여자,슬픔,아픔,슬픔_아픔,주인공의 고통이 내 마음을 아프게 했어.,슬픈 장면에서 눈물이 나왔어.,그 이야기는 정말 마음 아프더라.
1,영화관에서 영화를 보고 나온 여자,슬픔,억울함,슬픔_억울함,주인공이 겪는 일이 너무 억울했어.,그런 상황에서 내가 그랬다면 마음이 아팠을 거야.,답답한 마음이 드는 장면이었어.
1,영화관에서 영화를 보고 나온 여자,슬픔,외로움,슬픔_외로움,영화를 보고 나니 외로운 기분이 드네.,주인공이 혼자라서 마음이 아팠어.,그 슬픈 결말이 외로움을 더했어.
1,영화관에서 영화를 보고 나온 여자,슬픔,절망,슬픔_절망,결말이 너무 절망적이어서 힘들었어.,희망이 없는 이야기에 마음이 무너졌어.,그런 결말을 예상도 못했어.
1,영화관에서 영화를 보고 나온 여자,슬픔,허망,슬픔_허망,영화가 끝나고 허무한 기분이 들어.,"내 기대가 너무 컸나 봐, 허무해.",이런 결말은 정말 허망해.
1,영화관에서 영화를 보고 나온 여자,슬픔,후회,슬픔_후회,이 영화를 선택한 게 후회돼.,지루한 시간에 후회가 남더라.,다음에는 더 좋은 영화를 봐야겠다.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),난처함,싫어함(상태)_난처함,그 장면에서 정말 난처했어.,주변 사람들이 나를 쳐다보는 것 같았어.,어떻게 반응해야 할지 모르겠더라.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),답답함,싫어함(상태)_답답함,영화가 너무 지루해서 답답했어.,이런 전개는 정말 답답하더라.,결말이 너무 뻔해서 답답해.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),불편함,싫어함(상태)_불편함,"그 장면이 너무 불편했어, 어떻게 받아들여야 할지.",주인공의 행동이 불편하게 느껴졌어.,좀 더 나은 전개를 원했어.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),서먹함,싫어함(상태)_서먹함,이런 영화는 좀 서먹서먹해.,친구랑 보기에는 조금 어색했어.,대화하기가 좀 힘들었어.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),싫증,싫어함(상태)_싫증,이런 내용은 좀 지겹네.,계속 똑같은 전개라서 싫증이 나.,다음에는 다른 장르를 보고 싶어.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),심심함,싫어함(상태)_심심함,영화 중간에 너무 심심했어.,이런 건 별로 보고 싶지 않았어.,시간이 너무 안 가더라.
1,영화관에서 영화를 보고 나온 여자,욕망,갈등,욕망_갈등,"이 영화는 정말 보고 싶었지만, 기대에 못 미쳤어.",좋은 기분과 나쁜 기분이 섞여있어.,결말에 대한 기대와 실망이 갈등해.
1,영화관에서 영화를 보고 나온 여자,욕망,궁금함,욕망_궁금함,이 영화가 어떻게 끝날지 너무 궁금했어.,주인공의 다음 선택이 기대돼.,결말이 어떻게 될지 계속 생각났어.
1,영화관에서 영화를 보고 나온 여자,욕망,기대감,욕망_기대감,시작부터 기대가 컸어.,이 영화는 정말 기대돼!,어떻게 전개될지 너무 궁금해.
1,영화관에서 영화를 보고 나온 여자,욕망,불만,욕망_불만,"이 영화는 기대에 못 미쳤어, 불만이야.",결말이 너무 아쉬웠어.,좀 더 나은 내용을 원했어.
1,영화관에서 영화를 보고 나온 여자,욕망,아쉬움,욕망_아쉬움,이런 결말은 너무 아쉬워.,더 좋은 이야기를 원했는데.,기대한 만큼 아쉬움이 커.
1,영화관에서 영화를 보고 나온 여자,욕망,욕심,욕망_욕심,이 영화가 더 길었으면 좋겠어.,좀 더 다양한 이야기들이 있었으면 해.,이런 영화는 계속 보고 싶어.
1,영화관에서 영화를 보고 나온 여자,중립,공감,중립_공감,이런 감정은 누구나 느낄 수 있어.,주인공의 기분이 이해가 가.,그럴 수밖에 없는 상황이었네.
1,영화관에서 영화를 보고 나온 여자,중립,놀람,중립_놀람,"와, 이렇게 끝나다니! 진짜 놀랐어.",예상치 못한 결말이었어!,"어머, 그런 반전이 있다니 신기해."
1,영화관에서 영화를 보고 나온 여자,중립,다정함,중립_다정함,"영화 정말 재밌었어, 너도 꼭 봐야 해!","같이 영화 보고 싶다, 다음에 또 가자.","이 영화 생각보다 감동적이었어, 나랑 공유하고 싶어."
1,영화관에서 영화를 보고 나온 여자,중립,동정(슬픔),중립_동정(슬픔),"주인공이 너무 불쌍했어, 마음이 아팠어.",슬픈 장면에서 눈물이 날 뻔했어.,그 상황을 겪는다면 정말 힘들 것 같아.
1,영화관에서 영화를 보고 나온 여자,중립,만족감,중립_만족감,재밌는 영화 봐서 기분이 좋아!,"시간이 아깝지 않았어, 만족스러워.",좋은 영화 봐서 오늘 하루가 완벽해.
1,영화관에서 영화를 보고 나온 여자,중립,안정감,중립_안정감,영화 보고 나니 마음이 편안해졌어.,이런 안정적인 영화가 좋아.,편안한 분위기 덕분에 힐링했어.
2,길에서 아는 사람을 만난 남자,기쁨,감동,기쁨_감동,너무 오랜만이다! 이렇게 만나다니.,네가 여기 있다는 게 믿기지 않아.,정말 반가워서 눈물이 날 뻔했어.
2,길에서 아는 사람을 만난 남자,기쁨,고마움,기쁨_고마움,잘 지냈어? 이렇게 찾아와줘서 고마워.,너와의 인연이 소중하게 느껴져.,나를 기억해줘서 정말 고마워.
2,길에서 아는 사람을 만난 남자,기쁨,공감,기쁨_공감,"너도 힘든 일 있었구나, 나도 그래.",같은 마음이구나! 진짜 좋다.,서로 이런 이야기 할 수 있어서 좋다.
2,길에서 아는 사람을 만난 남자,기쁨,기대감,기쁨_기대감,너랑 더 많은 이야기 나누고 싶어!,차 한잔 같이 할래? 기대돼!,요즘 어떤 일 하고 지내? 궁금해.
2,길에서 아는 사람을 만난 남자,기쁨,놀람,기쁨_놀람,너 여기서 만날 줄 몰랐어! 놀라워!,진짜야? 이렇게 우연히 만나다니.,"너도 이 근처에 사는구나, 신기하다."
2,길에서 아는 사람을 만난 남자,기쁨,만족감,기쁨_만족감,너와 다시 만나서 정말 기뻐.,이런 우연이 너무 좋다.,너와의 만남이 오늘 제일 행복한 순간이야.
2,길에서 아는 사람을 만난 남자,기쁨,반가움,기쁨_반가움,오! 너 여기서 뭐해?,진짜 오랜만이다!,너를 만나서 정말 기뻐!
2,길에서 아는 사람을 만난 남자,기쁨,신뢰감,기쁨_신뢰감,너와의 관계는 항상 믿을 수 있어.,이렇게 만나는 게 너무 편안해.,너를 믿고 이야기할 수 있어서 좋아.
2,길에서 아는 사람을 만난 남자,기쁨,신명남,기쁨_신명남,이렇게 만났으니 우리가 놀아야지!,너랑 같이 있으면 언제나 신나!,이번 만남이 정말 즐거울 것 같아.
2,길에서 아는 사람을 만난 남자,기쁨,안정감,기쁨_안정감,너와의 만남이 정말 편안해.,너와 이야기하니 마음이 놓인다.,이렇게 편한 사람은 없지.
2,길에서 아는 사람을 만난 남자,기쁨,자랑스러움,기쁨_자랑스러움,"너 정말 멋지다, 자랑스러워!",내 친구가 이렇게 성공했구나.,너의 성과에 내가 다 기쁘다.
2,길에서 아는 사람을 만난 남자,기쁨,자신감,기쁨_자신감,너와 함께라면 뭘 해도 자신 있어.,이렇게 좋은 친구가 있으니 자신감이 난다.,너와 함께하면 모든 게 가능할 것 같아.
2,길에서 아는 사람을 만난 남자,기쁨,즐거움,기쁨_즐거움,너랑 있으면 항상 즐거워!,이런 시간들이 너무 소중해.,너와의 대화가 정말 재미있어.
2,길에서 아는 사람을 만난 남자,기쁨,통쾌함,기쁨_통쾌함,너와의 만남이 이렇게 시원하네!,오랜만에 이렇게 반가운 사람 만나니 좋다.,너를 보니 스트레스가 확 날아갔어.
2,길에서 아는 사람을 만난 남자,기쁨,편안함,기쁨_편안함,너랑 있으면 항상 편안해.,이런 대화가 나에게 큰 위안이 돼.,너와의 시간은 언제나 편해.
2,길에서 아는 사람을 만난 남자,두려움,걱정,두려움_걱정,너 요즘 어떻게 지내? 걱정된다.,혹시 힘든 일 없었어? 마음이 불안해.,너의 소식이 없어서 많이 걱정했어.
2,길에서 아는 사람을 만난 남자,두려움,공포,두려움_공포,이렇게 어두운 길은 무서워.,"갑자기 불안해지네, 괜찮을까?",너도 이렇게 느끼니? 이상하게 무서워.
2,길에서 아는 사람을 만난 남자,두려움,놀람,두려움_놀람,갑자기 나타나서 깜짝 놀랐어!,너의 소식 듣고 놀라서 깜짝이야.,너를 보니 정말 놀라워!
2,길에서 아는 사람을 만난 남자,두려움,위축감,두려움_위축감,이런 상황에서 내가 작아지는 것 같아.,너무 긴장돼서 말이 잘 안 나오네.,너 앞에서 나도 좀 위축돼.
2,길에서 아는 사람을 만난 남자,두려움,초조함,두려움_초조함,너와의 대화가 불안하게 느껴져.,내가 잘못 말할까봐 너무 초조해.,이런 상황에선 자꾸 초조해지네.
2,길에서 아는 사람을 만난 남자,미움(상대방),경멸,미움(상대방)_경멸,너는 정말 그렇게 행동할 수 있어?,이런 모습이 정말 싫어.,너한테 실망했어.
2,길에서 아는 사람을 만난 남자,미움(상대방),냉담,미움(상대방)_냉담,네가 여기에 있는 게 별로야.,너와 대화하고 싶지 않아.,그냥 지나치고 싶어.
2,길에서 아는 사람을 만난 남자,미움(상대방),반감,미움(상대방)_반감,너와는 더 이상 말하고 싶지 않아.,너한테 좋은 감정이 없어.,그냥 너와의 관계가 싫어.
2,길에서 아는 사람을 만난 남자,미움(상대방),불신감,미움(상대방)_불신감,너를 믿을 수 없을 것 같아.,네 말을 의심하게 돼.,너한테는 마음을 열 수 없어.
2,길에서 아는 사람을 만난 남자,미움(상대방),비위상함,미움(상대방)_비위상함,너는 나한테 별로 중요하지 않아.,너랑은 관계가 깊지 않아.,그냥 무시하고 싶어.
2,길에서 아는 사람을 만난 남자,미움(상대방),시기심,미움(상대방)_시기심,너의 성공이 부럽고 시기 나.,왜 너는 항상 잘 되는 걸까?,너를 보면 질투가 나와.
2,길에서 아는 사람을 만난 남자,미움(상대방),외면,미움(상대방)_외면,너를 그냥 외면하고 싶어.,너와의 관계를 끊고 싶어.,아예 보지 않은 척 할래.
2,길에서 아는 사람을 만난 남자,미움(상대방),치사함,미움(상대방)_치사함,너의 행동이 너무 치사해.,이런 모습은 정말 보기 싫어.,"너무하네, 진짜 치사해."
2,길에서 아는 사람을 만난 남자,분노,날카로움,분노_날카로움,너한테는 더 이상 참을 수 없어.,이런 행동은 너무 날카롭다.,너의 말이 너무 아프다.
2,길에서 아는 사람을 만난 남자,분노,발열,분노_발열,너한테 화가 나서 열이 나.,너의 행동 때문에 불같이 화가 나.,너 때문에 마음이 불타올라!
2,길에서 아는 사람을 만난 남자,분노,불쾌,분노_불쾌,너의 말이 너무 불쾌해.,이런 상황이 정말 싫어.,너와의 대화가 전혀 기분 좋지 않아.
2,길에서 아는 사람을 만난 남자,분노,사나움,분노_사나움,너와 이야기하는 게 너무 화가 나.,이런 상황은 못 참겠어.,너의 태도에 정말 화가 난다.
2,길에서 아는 사람을 만난 남자,분노,원망,분노_원망,너 때문에 이런 상황이 됐어.,너를 원망하는 마음이 커져.,너의 행동이 너무 실망스러워.
2,길에서 아는 사람을 만난 남자,분노,타오름,분노_타오름,너한테 화가 나서 타오르고 있어.,이런 상황에서 정말 성질이 나.,너의 말이 나를 더욱 불타오르게 해.
2,길에서 아는 사람을 만난 남자,사랑,귀중함,사랑_귀중함,너와의 인연이 정말 소중해.,너와 함께하는 시간이 잊지 못할 귀중함이야.,너와의 관계가 정말 귀한 것 같아.
2,길에서 아는 사람을 만난 남자,사랑,너그러움,사랑_너그러움,오랜만이야! 잘 지냈어?,늘 이렇게 반가워해주니 고마워.,네가 있어서 좋다.
2,길에서 아는 사람을 만난 남자,사랑,다정함,사랑_다정함,너무 반가워! 어떻게 지내?,얼굴 보니 기분이 좋네.,아직도 그렇게 잘 지내고 있구나?
2,길에서 아는 사람을 만난 남자,사랑,동정(슬픔),사랑_동정(슬픔),요즘 힘든 일이 많나 봐.,"그럴 때도 있지, 괜찮아?",내가 도와줄 수 있는 게 있을까?
2,길에서 아는 사람을 만난 남자,사랑,두근거림,사랑_두근거림,너를 만나는 건 항상 설레.,"마음이 두근거려, 오랜만이네.",이런 우연이 또 있을까?
2,길에서 아는 사람을 만난 남자,사랑,매력적,사랑_매력적,너는 언제 봐도 멋져.,오늘도 정말 잘 어울리네.,너의 스타일은 항상 인상적이야.
2,길에서 아는 사람을 만난 남자,사랑,아른거림,사랑_아른거림,너와의 기억이 자꾸 떠올라.,예전 생각이 나서 웃음이 나.,다시 만난 게 정말 좋다.
2,길에서 아는 사람을 만난 남자,사랑,호감,사랑_호감,너와 이야기하는 게 너무 즐거워.,항상 너랑 있으면 편안해.,같이 있으면 기분이 좋아진다.
2,길에서 아는 사람을 만난 남자,수치심,미안함,수치심_미안함,최근에 연락 못 해서 미안해.,"잘 지내는지 궁금했어, 미안해.",소홀했던 것 같아서 미안해.
2,길에서 아는 사람을 만난 남자,수치심,부끄러움,수치심_부끄러움,어쩐지 좀 쑥스럽네.,너를 보니까 얼굴이 붉어져.,대화가 어색해지는 것 같아.
2,길에서 아는 사람을 만난 남자,수치심,죄책감,수치심_죄책감,그동안 연락 안 해서 미안해.,더 자주 연락해야 했는데...,그때 내가 좀 어리석었다고 생각해.
2,길에서 아는 사람을 만난 남자,슬픔,고통,슬픔_고통,요즘 힘든 일이 많아.,마음이 아프고 힘들어.,이런 기분은 정말 싫다.
2,길에서 아는 사람을 만난 남자,슬픔,그리움,슬픔_그리움,예전처럼 자주 만났으면 좋겠어.,"그때가 그리워, 네가 보고 싶어.",함께했던 시간이 그리워.
2,길에서 아는 사람을 만난 남자,슬픔,동정(슬픔),슬픔_동정(슬픔),"힘든 걸 잘 알고 있어, 괜찮아?","너의 마음을 이해해, 힘내.",이런 일은 정말 힘들지.
2,길에서 아는 사람을 만난 남자,슬픔,무기력,슬픔_무기력,요즘 모든 게 귀찮아.,그냥 아무것도 하고 싶지 않아.,이런 기분이 계속되면 힘들겠다.
2,길에서 아는 사람을 만난 남자,슬픔,수치심,슬픔_수치심,내가 이런 모습 보여줘서 미안해.,너한테 부끄러운 모습 안 보여주고 싶었어.,이런 상황이 너무 창피해.
2,길에서 아는 사람을 만난 남자,슬픔,실망,슬픔_실망,예상했던 것과 너무 달라서 실망했어.,이렇게 될 줄은 몰랐어.,너에게 기대했던 게 많았는데...
2,길에서 아는 사람을 만난 남자,슬픔,아픔,슬픔_아픔,마음이 너무 아파.,이런 기분은 정말 힘들어.,상처가 나지 않게 조심해야겠다.
2,길에서 아는 사람을 만난 남자,슬픔,억울함,슬픔_억울함,이런 일은 정말 억울해.,내가 왜 이렇게 되어야 했는지 모르겠어.,정말 분하고 억울하다.
2,길에서 아는 사람을 만난 남자,슬픔,외로움,슬픔_외로움,가끔 혼자 있는 게 너무 외로워.,너와 자주 만나고 싶어.,이런 기분이 너무 싫다.
2,길에서 아는 사람을 만난 남자,슬픔,절망,슬픔_절망,이젠 아무것도 희망이 없어.,이런 상황이 계속되면 정말 힘들어.,모든 게 다 끝난 것 같아.
2,길에서 아는 사람을 만난 남자,슬픔,허망,슬픔_허망,이런 일은 아무 의미가 없는 것 같아.,결국엔 다 허망하네.,뭐가 중요한지 잊어버린 것 같아.
2,길에서 아는 사람을 만난 남자,슬픔,후회,슬픔_후회,그때 이렇게 하지 말았어야 했어.,많이 후회하고 있어.,결과가 이렇게 될 줄 몰랐어.
2,길에서 아는 사람을 만난 남자,싫어함(상태),난처함,싫어함(상태)_난처함,상황이 난처해져서 어떻게 해야 할지 모르겠어.,이런 건 정말 피하고 싶어.,너와의 대화가 어색하게 느껴져.
2,길에서 아는 사람을 만난 남자,싫어함(상태),답답함,싫어함(상태)_답답함,이런 상황이 답답해.,뭔가 해결이 안 되는 것 같아.,이런 기분은 정말 싫다.
2,길에서 아는 사람을 만난 남자,싫어함(상태),불편함,싫어함(상태)_불편함,너와 이렇게 대화하니 불편해.,이런 기분은 정말 싫어.,상황이 너무 어색하네.
2,길에서 아는 사람을 만난 남자,싫어함(상태),서먹함,싫어함(상태)_서먹함,너와의 대화가 서먹서먹해.,어색한 기분이 드는 건 싫어.,이런 건 피하고 싶어.
2,길에서 아는 사람을 만난 남자,싫어함(상태),싫증,싫어함(상태)_싫증,이 대화는 좀 지루해.,너와의 만남이 매번 똑같아.,이런 상황은 이제 싫증나.
2,길에서 아는 사람을 만난 남자,싫어함(상태),심심함,싫어함(상태)_심심함,지루한 시간이 계속되네.,이런 대화는 별로 재미없어.,할 일이 없어서 심심해.
2,길에서 아는 사람을 만난 남자,욕망,갈등,욕망_갈등,너와 함께 있고 싶지만 여러 가지가 걸려.,이런 기분은 정말 복잡해.,어떻게 해야 할지 모르겠어.
2,길에서 아는 사람을 만난 남자,욕망,궁금함,욕망_궁금함,너는 요즘 뭘 하고 지내?,무슨 일이 있었는지 궁금해.,너의 최근 소식이 듣고 싶어.
2,길에서 아는 사람을 만난 남자,욕망,기대감,욕망_기대감,너와의 만남이 기대돼.,이번 주에 꼭 만나고 싶어.,어떤 이야기를 나눌지 기대돼.
2,길에서 아는 사람을 만난 남자,욕망,불만,욕망_불만,이런 상황이 마음에 들지 않아.,더 좋은 상황을 원해.,정말 불만이 많아.
2,길에서 아는 사람을 만난 남자,욕망,아쉬움,욕망_아쉬움,더 많이 이야기하고 싶었어.,시간이 너무 아쉬워.,이런 만남이 짧아서 아쉽다.
2,길에서 아는 사람을 만난 남자,욕망,욕심,욕망_욕심,내가 원하는 건 더 많은 대화야.,너와 함께하는 시간이 더 늘었으면 좋겠어.,이런 순간이 계속되면 좋겠어.
2,길에서 아는 사람을 만난 남자,중립,공감,중립_공감,"그런 기분, 나도 이해해.",네 마음이 어떤지 알 것 같아.,"그런 일이 있었구나, 나도 비슷해."
2,길에서 아는 사람을 만난 남자,중립,놀람,중립_놀람,어? 너였어? 깜짝 놀랐네!,"여기서 널 만나다니, 의외야!",너를 보니 정말 반가워!
2,길에서 아는 사람을 만난 남자,중립,다정함,중립_다정함,안녕! 잘 지냈어?,오랜만에 보니 좋다!,너랑 이야기하니까 따뜻해.
