person_id,person,mood_parent,mood_child,mood_code,utterance_1,utterance_2,utterance_3
1,영화관에서 영화를 보고 나온 여자,미움(상대방),시기심,미움(상대방)_시기심,왜 저 배우가 주인공이지?,내가 더 잘할 수 있을 것 같아.,이런 영화가 왜 인기지?
1,영화관에서 영화를 보고 나온 여자,미움(상대방),외면,미움(상대방)_외면,그 사람은 아예 보기도 싫어.,영화가 끝나면 그냥 잊어버릴 거야.,이 영화는 나한테 상관없어.
1,영화관에서 영화를 보고 나온 여자,미움(상대방),냉담,미움(상대방)_냉담,그냥 별로였어.,이 영화는 나와 상관없어.,감정이 전혀 느껴지지 않아.
1,영화관에서 영화를 보고 나온 여자,욕망,욕심,욕망_욕심,이런 액션 장면 더 보고 싶어.,속편이 나오면 좋겠다.,이런 영화는 계속 이어져야 해.
1,영화관에서 영화를 보고 나온 여자,욕망,궁금함,욕망_궁금함,이 다음 이야기가 궁금해.,주인공의 과거가 더 알고 싶어.,이 설정의 배경이 궁금해.
1,영화관에서 영화를 보고 나온 여자,욕망,아쉬움,욕망_아쉬움,이 장면이 더 길었으면 좋았을 텐데.,마지막이 아쉬워.,더 많은 내용이 있었으면 해.
1,영화관에서 영화를 보고 나온 여자,욕망,불만,욕망_불만,이런 결말은 좀 실망이야.,화려한 장면이 부족했어.,스토리가 허술해.
1,영화관에서 영화를 보고 나온 여자,욕망,갈등,욕망_갈등,이 영화가 좋긴 한데 뭔가 부족해.,결말이 마음에 안 드는데 또 보고 싶어.,모순된 감정이 들어.
1,영화관에서 영화를 보고 나온 여자,욕망,기대감,욕망_기대감,다음 영화가 정말 기대돼.,속편이 나올 때까지 기다릴 거야.,이 배우의 다음 작품이 궁금해.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),답답함,싫어함(상태)_답답함,이 영화는 도대체 뭐가 재밌지?,답답한 장면이 많았어.,이해가 안 되는 부분이 너무 많아.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),불편함,싫어함(상태)_불편함,자꾸 내 자리를 차지해서 불편했어.,주변 사람들이 시끄러워서 짜증났어.,그 장면이 너무 불편했어.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),난처함,싫어함(상태)_난처함,이런 영화는 나한테 맞지 않아.,어떻게 반응해야 할지 모르겠어.,너무 난처한 기분이야.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),서먹함,싫어함(상태)_서먹함,영화가 내 취향이 아닌 것 같아.,주변 사람들과 대화하기가 어색해.,관객들이 모두 침묵해.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),심심함,싫어함(상태)_심심함,영화가 너무 지루했어.,시간이 너무 길게 느껴졌어.,재미없는 장면이 많았어.
1,영화관에서 영화를 보고 나온 여자,싫어함(상태),싫증,싫어함(상태)_싫증,이런 장면은 너무 식상해.,뻔한 전개가 지겨워.,더 이상 보고 싶지 않아.
1,영화관에서 영화를 보고 나온 여자,수치심,부끄러움,수치심_부끄러움,이 장면에서 너무 부끄러웠어.,내가 이런 영화를 봤다니 창피해.,주변 사람들이 나를 보지 않기를 바랐어.
1,영화관에서 영화를 보고 나온 여자,수치심,죄책감,수치심_죄책감,이 영화를 보길 잘못한 것 같아.,내가 이걸 선택했다니 후회돼.,시간을 낭비한 것 같아.
1,영화관에서 영화를 보고 나온 여자,수치심,미안함,수치심_미안함,"친구한테 미안해, 이걸 보게 했어.",시간을 낭비하게 해서 미안해.,이런 영화를 추천해서 미안해.
2,길에서 아는 사람을 만난 남자,기쁨,반가움,기쁨_반가움,"오, 너 여기서 뭐해?",정말 오랜만이다!,너를 보니 기분이 좋아져.
2,길에서 아는 사람을 만난 남자,기쁨,즐거움,기쁨_즐거움,너랑 얘기하니 재밌다!,오늘 하루가 더 즐거워졌어.,"진짜 웃기네, 계속 얘기하자!"
2,길에서 아는 사람을 만난 남자,기쁨,신명남,기쁨_신명남,너랑 있으면 항상 신나!,이럴 땐 정말 기분이 좋다.,우리 조금 더 걸어다니자!
2,길에서 아는 사람을 만난 남자,기쁨,자신감,기쁨_자신감,이렇게 만나는 건 나한텐 특별해.,너를 만나니 내가 더 자신감이 생겨.,우리 둘이 있으면 뭐든 할 수 있을 것 같아.
2,길에서 아는 사람을 만난 남자,기쁨,감동,기쁨_감동,이렇게 만나서 너무 감동이야.,네가 여기 있다는 게 믿기지 않아.,너와의 만남이 정말 특별해.
2,길에서 아는 사람을 만난 남자,기쁨,만족감,기쁨_만족감,이 순간이 너무 만족스럽다.,오늘은 완벽한 날인 것 같아.,너와 함께여서 행복해.
2,길에서 아는 사람을 만난 남자,기쁨,편안함,기쁨_편안함,너와 있으면 마음이 편해.,편하게 이야기해도 될 것 같아.,이렇게 쉬운 대화는 처음이야.
2,길에서 아는 사람을 만난 남자,기쁨,고마움,기쁨_고마움,너를 만나서 정말 고마워.,네가 내 곁에 있어줘서 감사해.,이런 만남이 늘 있으면 좋겠다.
2,길에서 아는 사람을 만난 남자,기쁨,신뢰감,기쁨_신뢰감,너와는 진짜로 믿을 수 있어.,이런 친구가 있다는 게 든든해.,너와의 대화는 항상 신뢰가 가.
2,길에서 아는 사람을 만난 남자,기쁨,안정감,기쁨_안정감,너와 있으면 안정감이 느껴져.,이런 만남이 내게 힘이 돼.,너와의 시간이 항상 편안해.
2,길에서 아는 사람을 만난 남자,기쁨,공감,기쁨_공감,네 말에 정말 공감해.,그런 기분 나도 알아.,너와 이야기하니 마음이 통하는 느낌이야.
2,길에서 아는 사람을 만난 남자,기쁨,자랑스러움,기쁨_자랑스러움,너랑 함께하는 게 자랑스러워.,이런 친구가 있어서 행복해.,너의 성취가 정말 자랑스러워.
2,길에서 아는 사람을 만난 남자,사랑,호감,사랑_호감,너한테 호감이 가는 것 같아.,네가 너무 매력적이야.,함께 있는 게 좋다.
2,길에서 아는 사람을 만난 남자,사랑,귀중함,사랑_귀중함,너는 내게 정말 소중한 존재야.,이런 인연이 귀중해.,우리의 만남이 이렇게 의미 있나?
2,길에서 아는 사람을 만난 남자,사랑,매력적,사랑_매력적,너는 항상 매력적이야.,너를 보면 기분이 좋아져.,너의 웃음이 너무 매력적이야.
2,길에서 아는 사람을 만난 남자,사랑,두근거림,사랑_두근거림,너를 보면 심장이 두근거려.,이런 기분은 처음이야.,너와의 만남이 설레인다.
2,길에서 아는 사람을 만난 남자,사랑,아른거림,사랑_아른거림,너의 모습이 자꾸 아른거려.,생각만 해도 기분이 좋아.,너를 다시 보고 싶어.
2,길에서 아는 사람을 만난 남자,사랑,너그러움,사랑_너그러움,너의 너그러움이 좋아.,항상 이해해줘서 고마워.,너와 함께면 마음이 넓어지는 느낌이야.
2,길에서 아는 사람을 만난 남자,사랑,열정적임,사랑_열정적임,너와 이야기를 나누면 열정이 생겨.,너의 열정이 나에게도 전해진다.,함께하는 시간이 열정적이야.
2,길에서 아는 사람을 만난 남자,사랑,다정함,사랑_다정함,너의 다정함이 느껴져.,이런 다정한 대화가 좋다.,너와의 만남이 다정해서 행복해.
2,길에서 아는 사람을 만난 남자,사랑,동정(슬픔),사랑_동정(슬픔),너의 슬픔을 이해해.,이런 기분일 때는 함께 있어줘야 해.,너를 보니 마음이 아프다.
2,길에서 아는 사람을 만난 남자,슬픔,억울함,슬픔_억울함,이런 상황이 너무 억울해.,내가 왜 이런 대우를 받아야 하지?,너도 이런 기분 느껴본 적 있지?
2,길에서 아는 사람을 만난 남자,슬픔,외로움,슬픔_외로움,이런 날은 외롭네.,주변에 아무도 없는 느낌이야.,너와 함께 있어도 외로워.
2,길에서 아는 사람을 만난 남자,슬픔,후회,슬픔_후회,그때 이렇게 하지 말았어야 했어.,후회가 많이 남아.,이런 선택이 후회스럽다.
2,길에서 아는 사람을 만난 남자,슬픔,실망,슬픔_실망,이런 결과는 실망이야.,너무 기대했는데 실망했어.,결과가 이렇게 나올 줄은 몰랐어.
2,길에서 아는 사람을 만난 남자,슬픔,허망,슬픔_허망,이런 기분은 정말 허망해.,모든 게 허무하게 느껴져.,해결이 안 될 것 같은 기분이야.
2,길에서 아는 사람을 만난 남자,슬픔,그리움,슬픔_그리움,그 시절이 그리워.,너와의 추억이 자주 떠올라.,예전이 이렇게 그리울 줄 몰랐어.
2,길에서 아는 사람을 만난 남자,슬픔,수치심,슬픔_수치심,이런 모습이 너무 부끄러워.,내가 왜 이런 실수를 했지?,수치스러운 순간이야.
2,길에서 아는 사람을 만난 남자,슬픔,고통,슬픔_고통,이런 마음이 아프다.,고통스러운 상황이야.,내 마음이 너무 아프다.
2,길에서 아는 사람을 만난 남자,슬픔,절망,슬픔_절망,이젠 희망이 없어 보여.,이런 상황에 절망감이 느껴져.,모든 게 끝난 것 같아.
2,길에서 아는 사람을 만난 남자,슬픔,무기력,슬픔_무기력,이젠 뭘 해도 힘이 없다.,무기력한 하루가 계속돼.,아무것도 하고 싶지 않다.
2,길에서 아는 사람을 만난 남자,슬픔,아픔,슬픔_아픔,마음이 아프고 슬퍼.,이런 감정은 정말 힘들다.,아픔이 가시지 않아.
2,길에서 아는 사람을 만난 남자,두려움,위축감,두려움_위축감,이런 상황에 위축돼.,너무 긴장돼서 말이 안 나와.,내 자신이 작아지는 기분이야.
2,길에서 아는 사람을 만난 남자,두려움,놀람,두려움_놀람,너무 놀라서 한동안 말을 못했어.,이런 일이 생길 줄 몰랐어.,갑자기 나타나서 깜짝 놀랐어.
2,길에서 아는 사람을 만난 남자,두려움,공포,두려움_공포,이런 상황이 너무 무서워.,내 마음이 두렵고 떨려.,공포감이 밀려온다.
2,길에서 아는 사람을 만난 남자,두려움,걱정,두려움_걱정,괜찮은 거야? 무슨 일이 있었어?,요즘 너무 힘들어 보이네.,혹시 도움이 필요하면 말해.
2,길에서 아는 사람을 만난 남자,두려움,초조함,두려움_초조함,"너무 긴장되는데, 괜찮을까?",혹시 나한테 안 좋은 소식 있는 거 아니지?,이런 상황이 계속되면 안 될 것 같아.
2,길에서 아는 사람을 만난 남자,분노,원망,분노_원망,이런 상황을 만든 사람은 누구야?,왜 이렇게 됐는지 이해가 안 돼.,나도 그 사람한테 불만이 많아.
2,길에서 아는 사람을 만난 남자,분노,불쾌,분노_불쾌,정말 불쾌한 일이야.,그 사람의 태도가 너무 싫어.,이런 상황은 참을 수 없어.
2,길에서 아는 사람을 만난 남자,분노,날카로움,분노_날카로움,내 기분이 안 좋으니 조심해.,지금은 아무 말도 듣고 싶지 않아.,내가 예민한 상태라는 걸 알아줘.
2,길에서 아는 사람을 만난 남자,분노,타오름,분노_타오름,이제 정말 화가 나.,어떻게 이런 일이 생길 수 있지?,내 인내심이 바닥나고 있어.
2,길에서 아는 사람을 만난 남자,미움(상대방),반감,미움(상대방)_반감,그 사람과는 더 이상 얘기하고 싶지 않아.,정말 싫어하는 사람이야.,그 사람 때문에 기분이 안 좋아.
2,길에서 아는 사람을 만난 남자,미움(상대방),경멸,미움(상대방)_경멸,그 사람은 정말 한심해.,"그런 행동을 하다니, 믿을 수 없어.",내가 그 사람을 존중할 이유가 없어.
2,길에서 아는 사람을 만난 남자,미움(상대방),비위상함,미움(상대방)_비위상함,그냥 보기만 해도 싫어.,그 사람의 존재가 불쾌해.,내 기분을 망치고 싶지 않아.
2,길에서 아는 사람을 만난 남자,미움(상대방),치사함,미움(상대방)_치사함,그렇게 행동하는 건 정말 치사해.,너무 나쁜 짓을 하고 있어.,어떻게 그렇게 할 수 있지?
2,길에서 아는 사람을 만난 남자,미움(상대방),불신감,미움(상대방)_불신감,그 사람의 말은 믿을 수 없어.,항상 의심이 들어.,그 사람이 진짜 마음을 알 수가 없어.
2,길에서 아는 사람을 만난 남자,미움(상대방),시기심,미움(상대방)_시기심,그 사람은 나보다 나은 것 같아.,왜 항상 잘 되는 거지?,그 사람 때문에 조급해져.
2,길에서 아는 사람을 만난 남자,미움(상대방),외면,미움(상대방)_외면,그냥 지나치고 싶어.,아무 일도 없었던 것처럼 행동할 거야.,그 사람한테 신경 쓰고 싶지 않아.
2,길에서 아는 사람을 만난 남자,미움(상대방),냉담,미움(상대방)_냉담,그 사람한테는 관심이 없어.,그냥 무시하고 싶어.,내 기분과는 상관없는 사람이지.
2,길에서 아는 사람을 만난 남자,욕망,욕심,욕망_욕심,더 많은 것을 원해.,이렇게 끝내고 싶지 않아.,더 좋은 기회를 찾고 있어.
2,길에서 아는 사람을 만난 남자,욕망,궁금함,욕망_궁금함,그 사람 요즘 어떻게 지내?,무슨 일이 있었는지 정말 궁금해.,너와의 대화가 기대돼.
2,길에서 아는 사람을 만난 남자,욕망,아쉬움,욕망_아쉬움,좀 더 오래 이야기하고 싶었어.,이런 상황이 아쉽네.,기회를 놓친 것 같아.
2,길에서 아는 사람을 만난 남자,욕망,불만,욕망_불만,이런 건 좀 불만이야.,내가 원하는 건 이게 아닌데.,더 나은 상황이 필요해.
2,길에서 아는 사람을 만난 남자,욕망,갈등,욕망_갈등,이런 기분은 정말 복잡해.,어떻게 해야 할지 모르겠어.,마음이 두 갈래로 나뉘어 있어.
2,길에서 아는 사람을 만난 남자,욕망,기대감,욕망_기대감,앞으로의 일이 기대돼.,이런 만남이 더 자주 있었으면 좋겠어.,다음에는 어떤 이야기를 할까?
2,길에서 아는 사람을 만난 남자,싫어함(상태),답답함,싫어함(상태)_답답함,이런 기분은 진짜 답답해.,어떻게 해야 할지 모르겠어.,이 상황에서 벗어나고 싶어.
2,길에서 아는 사람을 만난 남자,싫어함(상태),불편함,싫어함(상태)_불편함,이 자리가 불편해.,상대방과의 대화가 어색해.,너무 긴장되서 힘들어.
2,길에서 아는 사람을 만난 남자,싫어함(상태),난처함,싫어함(상태)_난처함,어떻게 반응해야 할지 모르겠어.,이 상황이 난처해.,이렇게 만나는 건 좀 어색해.
2,길에서 아는 사람을 만난 남자,싫어함(상태),서먹함,싫어함(상태)_서먹함,서로 뭘 어떻게 해야 할지 모르겠어.,어색한 침묵이 흐르고 있어.,이런 만남이 좀 서먹해.
2,길에서 아는 사람을 만난 남자,싫어함(상태),심심함,싫어함(상태)_심심함,이 대화는 너무 지루해.,할 얘기가 별로 없어.,이런 만남이 심심해.
2,길에서 아는 사람을 만난 남자,싫어함(상태),싫증,싫어함(상태)_싫증,이런 상황은 이제 질려.,같은 얘기를 반복하고 있어.,이런 만남은 더 이상 재미없어.
2,길에서 아는 사람을 만난 남자,수치심,부끄러움,수치심_부끄러움,이런 모습을 보이기 싫었어.,너한테 민망하네.,부끄러운 마음이 드는걸.
2,길에서 아는 사람을 만난 남자,수치심,죄책감,수치심_죄책감,내가 잘못한 것 같아.,이런 기분이 드는 이유가 있어.,미안한 마음이 들어.
2,길에서 아는 사람을 만난 남자,수치심,미안함,수치심_미안함,너에게 미안한 마음이야.,이런 상황이 생길 줄 몰랐어.,정말 미안하다는 말 하고 싶어.
3,꽃을 사서 집에 가는 남자,기쁨,반가움,기쁨_반가움,꽃을 보니 기분이 좋아.,이 꽃을 집에 두면 좋겠어.,사랑하는 사람에게 줄 생각에 설렌다.
3,꽃을 사서 집에 가는 남자,기쁨,즐거움,기쁨_즐거움,꽃 사는 게 이렇게 재밌다니!,집에 가면 꽃을 보면서 웃을 것 같아.,이런 작은 즐거움이 큰 행복이지.
3,꽃을 사서 집에 가는 남자,기쁨,신명남,기쁨_신명남,걸어가면서도 기분이 좋다.,이 꽃이 나를 신나게 해!,주변을 보며 즐거운 마음이 커져.
3,꽃을 사서 집에 가는 남자,기쁨,자신감,기쁨_자신감,이 꽃은 내가 잘 고른 것 같아.,"내가 선택한 꽃, 정말 마음에 들어.",사랑하는 사람도 좋아할 거야.
3,꽃을 사서 집에 가는 남자,기쁨,감동,기쁨_감동,이 꽃을 보고 감동받았어.,이 순간이 특별하게 느껴져.,꽃의 색을 보니 마음이 따뜻해.
3,꽃을 사서 집에 가는 남자,기쁨,만족감,기쁨_만족감,정말 좋은 선택을 한 것 같아.,이 꽃을 사니 마음이 편해.,집에 가는 길이 즐겁다.
3,꽃을 사서 집에 가는 남자,기쁨,편안함,기쁨_편안함,걸으면서 기분이 차분해져.,이 꽃을 보니 마음이 편해.,집에 가는 길이 너무 좋다.
3,꽃을 사서 집에 가는 남자,기쁨,고마움,기쁨_고마움,이 꽃을 살 수 있어서 감사해.,이 순간이 너무 소중해.,꽃을 보니 행복을 느낀다.
3,꽃을 사서 집에 가는 남자,기쁨,신뢰감,기쁨_신뢰감,이 꽃은 확실히 잘 고른 거야.,내 선택에 자신이 생겼어.,사랑하는 사람도 좋아할 거야.
3,꽃을 사서 집에 가는 남자,기쁨,안정감,기쁨_안정감,이 꽃을 보니 마음이 안정돼.,집에 가는 길이 편안해.,꽃이 내 마음을 편하게 해.
3,꽃을 사서 집에 가는 남자,기쁨,공감,기쁨_공감,이 꽃이 나의 감정을 표현해.,주변 사람들도 꽃을 좋아할 거야.,함께 나누고 싶은 기분이야.
3,꽃을 사서 집에 가는 남자,기쁨,자랑스러움,기쁨_자랑스러움,"이 꽃, 내가 잘 골랐지!",사람들에게 자랑하고 싶어.,내가 선택한 꽃이 특별해.
3,꽃을 사서 집에 가는 남자,사랑,호감,사랑_호감,이 꽃은 그녀에게 딱일 것 같아.,그녀를 생각하니 더 사랑스럽다.,꽃을 보니 그녀가 생각나.
3,꽃을 사서 집에 가는 남자,사랑,귀중함,사랑_귀중함,이 꽃이 그녀에게 귀중한 선물이 될 거야.,소중한 사람에게 주고 싶어.,꽃을 보니 그녀의 미소가 떠올라.
3,꽃을 사서 집에 가는 남자,사랑,매력적,사랑_매력적,이 꽃은 그녀처럼 매력적이야.,사랑하는 사람에게 주고 싶다.,꽃을 보면 그녀의 매력이 느껴져.
3,꽃을 사서 집에 가는 남자,사랑,두근거림,사랑_두근거림,꽃을 사는 순간이 두근거려.,그녀의 반응이 기대돼.,이 꽃을 주면 어떤 반응일까?
3,꽃을 사서 집에 가는 남자,사랑,아른거림,사랑_아른거림,그녀의 얼굴이 아른거려.,이 꽃이 그녀를 떠올리게 해.,꽃을 보니 그녀와의 추억이 생각나.
3,꽃을 사서 집에 가는 남자,사랑,너그러움,사랑_너그러움,이 꽃을 그녀에게 주고 싶어.,사랑하는 마음을 나누고 싶어.,이 순간이 너그러워져.
